<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001ECB8836A40>
[-6.11111069 -6.48147964 -5.        ]
[-5. -5. -5.]
[-6.29629517 -6.11111069 -5.        ]
[-5.37036896 -7.0370369  -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-6.29629517 -6.66666794 -5.18518448]
[-6.11111069 -5.74074173 -5.        ]
[-5.74074173 -7.59259415 -5.        ]
[-5.         -7.77777863 -6.66666794]
[-5.         -8.14814758 -5.37036896]
[-5.92592621 -7.40740585 -5.        ]
[-5. -5. -5.]
[-6.29629517 -6.11111069 -5.        ]
[-7.22222137 -6.85185242 -5.        ]
[-5.92592621 -7.22222137 -5.        ]
[-6.66666794 -7.22222137 -5.        ]
[-6.29629517 -6.66666794 -5.        ]
[-5.55555725 -6.29629517 -5.74074173]
[-5.18518448 -7.59259415 -6.29629517]
[-6.11111069 -8.88888931 -5.92592621]
[-6.48147964 -9.44444275 -5.74074173]
[-5.92592621 -7.40740585 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.92592621 -6.11111069 -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-6.29629517 -6.66666794 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.55555725 -6.29629517 -5.74074173]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-5. -5. -5.]
[-6.29629517 -6.11111069 -5.        ]
[-5.92592621 -6.11111069 -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-6.29629517 -6.66666794 -5.18518448]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-6.48147964 -8.70370483 -5.74074173]
[-5.92592621 -7.40740585 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.11111069 -6.85185242 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5. -5. -5.]
[-5.74074173 -5.74074173 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5.18518448 -7.40740585 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-6.11111069 -7.22222137 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.55555725 -6.29629517 -5.74074173]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5. -5. -5.]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.         -7.22222137 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.11111069 -7.0370369  -5.        ]
[-6.11111069 -7.0370369  -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.40740585 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.11111069 -5.55555725]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -5.74074173 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.55555725 -6.29629517 -5.74074173]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5. -5. -5.]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.         -6.48147964 -5.        ]
[-5.         -6.48147964 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.74074173 -8.14814758 -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.18518448 -7.0370369  -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5.55555725 -6.11111069 -5.55555725]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -7.22222137 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -6.48147964 -5.        ]
[-5.         -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5. -5. -5.]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -5.92592621 -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-6.29629517 -7.0370369  -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-6.48147964 -8.70370483 -5.74074173]
[-6.48147964 -8.70370483 -5.74074173]
[-5.92592621 -7.40740585 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5.18518448 -8.14814758 -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.         -8.14814758 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.55555725 -6.29629517 -5.74074173]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.74074173 -7.0370369  -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.         -8.14814758 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -8.14814758 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.92592621 -5.55555725 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-5.18518448 -8.33333206 -5.18518448]
[-5.         -8.14814758 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5.55555725 -6.11111069 -5.55555725]
[-5.         -5.92592621 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.18518448 -8.14814758 -5.        ]
[-5.        -7.0370369 -5.       ]
[-5.         -7.22222137 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.55555725 -6.29629517 -5.74074173]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -5.92592621 -5.        ]
[-5.74074173 -7.0370369  -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -5.55555725 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.         -8.14814758 -5.        ]
[-5.         -7.22222137 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -5.92592621 -5.        ]
[-6.11111069 -7.0370369  -5.        ]
[-6.11111069 -7.0370369  -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.40740585 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.         -6.11111069 -5.        ]
[-6.11111069 -7.0370369  -5.        ]
[-5.         -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.         -5.92592621 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-5.74074173 -7.0370369  -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.55555725 -8.33333206 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5. -5. -5.]
[-5.37036896 -6.85185242 -5.        ]
[-5.37036896 -6.85185242 -5.        ]
[-5.         -5.55555725 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-5.55555725 -6.48147964 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.55555725 -7.0370369  -5.        ]
[-5.         -8.14814758 -5.        ]
[-5.         -8.14814758 -5.        ]
[-6.11111069 -6.48147964 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.74074173 -6.85185242 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.18518448 -7.59259415 -6.29629517]
[-5.         -8.14814758 -5.        ]
[-5.92592621 -7.40740585 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-6.29629517 -6.11111069 -5.        ]
[-5.         -6.48147964 -5.        ]
[-5.74074173 -6.66666794 -5.        ]
[-5.74074173 -5.74074173 -5.        ]
[-6.11111069 -5.74074173 -5.        ]
[-5.55555725 -6.29629517 -5.74074173]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-12.14286041 -11.69642639  -8.3482132 ]
[-10.35713959  -7.23213959  -8.79463959]
[-10.35713959  -7.23213959  -8.79463959]
[ -8.79463959 -10.35713959  -8.79463959]
[-11.4732132  -9.9107132  -6.7857132]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-10.35713959  -7.23213959  -8.79463959]
[-10.35713959  -7.23213959  -8.79463959]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -9.4642868  -8.125     ]
[-10.58036041  -9.01786041  -9.01786041]
[-8.57142639 -9.4642868  -8.125     ]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -6.5625     -5.        ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-9.4642868  -7.00892639 -5.44642639]
[-9.4642868  -7.00892639 -5.44642639]
[-12.5892868  -8.125      -6.7857132]
[-10.35713959  -7.00892639  -5.2232132 ]
[-10.35713959  -7.00892639  -5.2232132 ]
[-9.6875     -7.67857361 -5.44642639]
[-9.6875     -7.67857361 -5.44642639]
[-8.57142639 -9.24107361 -5.2232132 ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-5.89286041 -6.7857132  -6.5625    ]
[-8.3482132 -6.5625    -5.       ]
[-9.9107132  -6.5625     -5.44642639]
[-8.79463959 -7.9017868  -7.9017868 ]
[-8.79463959 -7.9017868  -7.9017868 ]
[-9.6875    -9.6875    -7.9017868]
[-10.35713959  -7.23213959  -8.79463959]
[-10.35713959  -7.23213959  -8.79463959]
[-10.58036041  -9.01786041  -9.01786041]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -6.5625     -5.        ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-7.67857361 -9.6875     -5.        ]
[-8.79463959 -7.00892639 -5.2232132 ]
[-11.0267868  -7.9017868  -6.7857132]
[-12.5892868  -8.125      -6.7857132]
[-12.5892868  -8.125      -6.7857132]
[-12.5892868  -8.125      -6.7857132]
[-10.35713959  -7.00892639  -5.2232132 ]
[-11.25        -6.11607361  -6.5625    ]
[-7.67857361 -6.7857132  -6.11607361]
[-7.67857361 -6.7857132  -6.11607361]
[-7.67857361 -6.7857132  -6.11607361]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -6.5625     -5.        ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-7.67857361 -9.6875     -5.        ]
[-9.6875     -9.9107132  -7.23213959]
[-11.0267868  -7.9017868  -6.7857132]
[-11.0267868  -7.9017868  -6.7857132]
[-12.5892868  -8.125      -6.7857132]
[-12.5892868  -8.125      -6.7857132]
[-12.5892868  -8.125      -6.7857132]
[-11.25        -6.11607361  -6.5625    ]
[-7.67857361 -6.7857132  -6.11607361]
[-7.67857361 -6.7857132  -6.11607361]
[-7.67857361 -7.45536041 -7.9017868 ]
[-7.67857361 -7.45536041 -7.9017868 ]
[-8.79463959 -6.7857132  -6.3392868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -7.45536041 -7.9017868 ]
[-8.57142639 -9.4642868  -8.125     ]
[-10.58036041  -9.01786041  -9.01786041]
[-8.57142639 -9.4642868  -8.125     ]
[-10.58036041  -9.01786041  -9.01786041]
[-7.67857361 -6.7857132  -6.11607361]
[-7.67857361 -6.7857132  -6.11607361]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -7.9017868  -6.3392868 ]
[-7.00892639 -6.5625     -5.        ]
[-7.00892639 -6.5625     -5.        ]
[-7.00892639 -6.5625     -5.        ]
[-8.57142639 -9.24107361 -5.2232132 ]
[-11.25       -11.69642639  -8.3482132 ]
[-11.69642639 -10.13392639  -7.00892639]
[-11.69642639 -10.13392639  -7.00892639]
[-11.69642639 -10.13392639  -7.00892639]
